atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,year,month,day,hour
0.39390000000000003,7.0,256.0,2011-02-14 08:00:00,0.0,0.4,249.0,0.0,0.36734693877551017,0.0,0.5439050193957918,1,0.0,0.09090909090909091,0.43333333333333335,0.34782608695652173
0.40909999999999996,8.0,130.0,2011-02-14 09:00:00,0.0,0.37,122.0,0.0,0.38775510204081626,0.0,0.4562125308569414,1,0.0,0.09090909090909091,0.43333333333333335,0.3913043478260869
0.4394,9.0,55.0,2011-02-14 10:00:00,0.0,0.33,46.0,0.0,0.42857142857142855,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.43333333333333335,0.43478260869565216
0.5,10.0,53.0,2011-02-14 11:00:00,0.0,0.23,43.0,0.0,0.5102040816326531,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.43333333333333335,0.4782608695652174
0.5303,27.0,126.0,2011-02-14 12:00:00,0.0,0.22,99.0,0.0,0.5510204081632654,0.0,0.5263900317385684,1,0.0,0.09090909090909091,0.43333333333333335,0.5217391304347826
0.5455,27.0,120.0,2011-02-14 13:00:00,0.0,0.19,93.0,0.0,0.5714285714285714,0.0,0.4562125308569414,1,0.0,0.09090909090909091,0.43333333333333335,0.5652173913043478
0.5909000000000001,14.0,90.0,2011-02-14 14:00:00,0.0,0.15,76.0,0.0,0.5918367346938775,0.0,0.5789349947102387,1,0.0,0.09090909090909091,0.43333333333333335,0.6086956521739131
0.5303,19.0,90.0,2011-02-14 15:00:00,0.0,0.21,71.0,0.0,0.5510204081632654,0.0,0.7719525096978959,1,0.0,0.09090909090909091,0.43333333333333335,0.6521739130434783
0.5,16.0,118.0,2011-02-14 16:00:00,0.0,0.27,102.0,0.0,0.5102040816326531,0.0,0.5439050193957918,1,0.0,0.09090909090909091,0.43333333333333335,0.6956521739130435
0.4545,25.0,243.0,2011-02-14 17:00:00,0.0,0.33,218.0,0.0,0.4489795918367347,0.0,0.7192899964734926,1,0.0,0.09090909090909091,0.43333333333333335,0.7391304347826086
0.40909999999999996,11.0,205.0,2011-02-14 18:00:00,0.0,0.4,194.0,0.0,0.38775510204081626,0.0,0.7192899964734926,1,0.0,0.09090909090909091,0.43333333333333335,0.7826086956521738
0.39390000000000003,12.0,98.0,2011-02-14 19:00:00,0.0,0.43,86.0,0.0,0.36734693877551017,0.0,0.5789349947102387,1,0.0,0.09090909090909091,0.43333333333333335,0.8260869565217391
0.3182,5.0,70.0,2011-02-14 20:00:00,0.0,0.46,65.0,0.0,0.3469387755102041,0.0,0.5439050193957918,1,0.0,0.09090909090909091,0.43333333333333335,0.8695652173913043
0.3182,8.0,43.0,2011-02-14 21:00:00,0.0,0.5,35.0,0.0,0.3469387755102041,0.0,0.6140825202774186,1,0.0,0.09090909090909091,0.43333333333333335,0.9130434782608695
0.2879,1.0,45.0,2011-02-14 22:00:00,0.0,0.46,44.0,0.0,0.32653061224489793,0.0,0.7719525096978959,1,0.0,0.09090909090909091,0.43333333333333335,0.9565217391304348
0.2879,1.0,20.0,2011-02-14 23:00:00,0.0,0.49,19.0,0.0,0.3061224489795918,0.0,0.5789349947102387,1,0.0,0.09090909090909091,0.43333333333333335,1.0
0.2727,7.0,19.0,2011-02-15 00:00:00,0.0,0.49,12.0,0.0,0.2857142857142857,0.0,0.49124250617138837,1,0.0,0.09090909090909091,0.4666666666666667,0.0
0.24239999999999998,0.0,5.0,2011-02-15 01:00:00,0.0,0.42,5.0,0.0,0.2857142857142857,0.0,0.9123075114611497,1,0.0,0.09090909090909091,0.4666666666666667,0.043478260869565216
0.2273,1.0,3.0,2011-02-15 02:00:00,0.0,0.41000000000000003,2.0,0.0,0.2653061224489796,0.0,0.8071000352650759,1,0.0,0.09090909090909091,0.4666666666666667,0.08695652173913043
0.1818,0.0,1.0,2011-02-15 04:00:00,0.0,0.37,1.0,0.0,0.20408163265306123,0.0,0.6140825202774186,1,0.0,0.09090909090909091,0.4666666666666667,0.17391304347826086
0.1818,0.0,4.0,2011-02-15 05:00:00,0.0,0.32,4.0,0.0,0.20408163265306123,0.0,0.5439050193957918,1,0.0,0.09090909090909091,0.4666666666666667,0.21739130434782608
0.1818,0.0,30.0,2011-02-15 06:00:00,0.0,0.32,30.0,0.0,0.18367346938775508,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.4666666666666667,0.2608695652173913
0.1818,2.0,105.0,2011-02-15 07:00:00,0.0,0.32,103.0,0.0,0.18367346938775508,0.0,0.42106500528976143,1,0.0,0.09090909090909091,0.4666666666666667,0.30434782608695654
0.1818,10.0,223.0,2011-02-15 08:00:00,0.0,0.32,213.0,0.0,0.18367346938775508,0.0,0.42106500528976143,1,0.0,0.09090909090909091,0.4666666666666667,0.34782608695652173
0.197,2.0,110.0,2011-02-15 09:00:00,0.0,0.29,108.0,0.0,0.20408163265306123,0.0,0.5263900317385684,1,0.0,0.09090909090909091,0.4666666666666667,0.3913043478260869
0.2121,5.0,52.0,2011-02-15 10:00:00,0.0,0.27,47.0,0.0,0.22448979591836735,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.4666666666666667,0.43478260869565216
0.24239999999999998,11.0,57.0,2011-02-15 11:00:00,0.0,0.25,46.0,0.0,0.2448979591836735,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.4666666666666667,0.4782608695652174
0.2727,6.0,71.0,2011-02-15 12:00:00,0.0,0.24,65.0,0.0,0.2653061224489796,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.4666666666666667,0.5217391304347826
0.303,14.0,82.0,2011-02-15 13:00:00,0.0,0.21,68.0,0.0,0.3061224489795918,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.4666666666666667,0.5652173913043478
0.3182,10.0,79.0,2011-02-15 14:00:00,0.0,0.19,69.0,0.0,0.32653061224489793,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.4666666666666667,0.6086956521739131
0.3333,11.0,85.0,2011-02-15 15:00:00,0.0,0.19,74.0,0.0,0.32653061224489793,0.0,0.19301751498765726,1,0.0,0.09090909090909091,0.4666666666666667,0.6521739130434783
0.3182,21.0,98.0,2011-02-15 16:00:00,0.0,0.19,77.0,0.0,0.32653061224489793,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.4666666666666667,0.6956521739130435
0.303,15.0,206.0,2011-02-15 17:00:00,0.0,0.22,191.0,0.0,0.3061224489795918,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.4666666666666667,0.7391304347826086
0.303,14.0,212.0,2011-02-15 18:00:00,0.0,0.22,198.0,0.0,0.2857142857142857,0.0,0.15786998942047728,1,0.0,0.09090909090909091,0.4666666666666667,0.7826086956521738
0.2879,3.0,145.0,2011-02-15 19:00:00,0.0,0.26,142.0,0.0,0.2653061224489796,0.0,0.15786998942047728,1,0.0,0.09090909090909091,0.4666666666666667,0.8260869565217391
0.2727,3.0,101.0,2011-02-15 20:00:00,0.0,0.33,98.0,0.0,0.2448979591836735,0.0,0.12284001410603035,1,0.0,0.09090909090909091,0.4666666666666667,0.8695652173913043
0.2879,5.0,66.0,2011-02-15 21:00:00,0.0,0.52,61.0,0.0,0.22448979591836735,0.0,0.0,1,0.0,0.09090909090909091,0.4666666666666667,0.9130434782608695
0.2879,0.0,41.0,2011-02-15 22:00:00,0.0,0.44,41.0,0.0,0.22448979591836735,0.0,0.0,1,0.0,0.09090909090909091,0.4666666666666667,0.9565217391304348
0.2576,0.0,20.0,2011-02-15 23:00:00,0.0,0.44,20.0,0.0,0.20408163265306123,0.3333333333333333,0.10532502644880687,1,0.0,0.09090909090909091,0.4666666666666667,1.0
0.2576,0.0,15.0,2011-02-16 00:00:00,0.0,0.41000000000000003,15.0,0.0,0.20408163265306123,0.0,0.10532502644880687,1,0.0,0.09090909090909091,0.5,0.0
0.2273,0.0,9.0,2011-02-16 01:00:00,0.0,0.44,9.0,0.0,0.18367346938775508,0.0,0.10532502644880687,1,0.0,0.09090909090909091,0.5,0.043478260869565216
0.197,0.0,1.0,2011-02-16 03:00:00,0.0,0.47000000000000003,1.0,0.0,0.18367346938775508,0.3333333333333333,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.13043478260869565
0.197,0.0,1.0,2011-02-16 04:00:00,0.0,0.51,1.0,0.0,0.18367346938775508,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.17391304347826086
0.197,0.0,5.0,2011-02-16 05:00:00,0.0,0.47000000000000003,5.0,0.0,0.18367346938775508,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.21739130434782608
0.197,1.0,33.0,2011-02-16 06:00:00,0.0,0.55,32.0,0.0,0.18367346938775508,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5,0.2608695652173913
0.197,5.0,108.0,2011-02-16 07:00:00,0.0,0.55,103.0,0.0,0.18367346938775508,0.3333333333333333,0.2631950158692842,1,0.0,0.09090909090909091,0.5,0.30434782608695654
0.2273,6.0,230.0,2011-02-16 08:00:00,0.0,0.55,224.0,0.0,0.20408163265306123,0.3333333333333333,0.19301751498765726,1,0.0,0.09090909090909091,0.5,0.34782608695652173
0.2121,2.0,124.0,2011-02-16 09:00:00,0.0,0.52,122.0,0.0,0.22448979591836735,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5,0.3913043478260869
0.2273,14.0,69.0,2011-02-16 10:00:00,0.0,0.41000000000000003,55.0,0.0,0.2448979591836735,0.0,0.4562125308569414,1,0.0,0.09090909090909091,0.5,0.43478260869565216
0.303,7.0,66.0,2011-02-16 11:00:00,0.0,0.34,59.0,0.0,0.32653061224489793,0.0,0.35088750440813454,1,0.0,0.09090909090909091,0.5,0.4782608695652174
0.39390000000000003,14.0,86.0,2011-02-16 12:00:00,0.0,0.32,72.0,0.0,0.36734693877551017,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.5,0.5217391304347826
0.4242,13.0,93.0,2011-02-16 13:00:00,0.0,0.3,80.0,0.0,0.4081632653061224,0.0,0.42106500528976143,1,0.0,0.09090909090909091,0.5,0.5652173913043478
0.4545,17.0,82.0,2011-02-16 14:00:00,0.0,0.28,65.0,0.0,0.4489795918367347,0.0,0.49124250617138837,1,0.0,0.09090909090909091,0.5,0.6086956521739131
0.4545,35.0,117.0,2011-02-16 15:00:00,0.0,0.28,82.0,0.0,0.4489795918367347,0.0,0.49124250617138837,1,0.0,0.09090909090909091,0.5,0.6521739130434783
0.4545,26.0,122.0,2011-02-16 16:00:00,0.0,0.31,96.0,0.0,0.4489795918367347,0.0,0.4562125308569414,1,0.0,0.09090909090909091,0.5,0.6956521739130435
0.4545,11.0,255.0,2011-02-16 17:00:00,0.0,0.28,244.0,0.0,0.4489795918367347,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5,0.7391304347826086
0.40909999999999996,20.0,222.0,2011-02-16 18:00:00,0.0,0.4,202.0,0.0,0.38775510204081626,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5,0.7826086956521738
0.3182,18.0,161.0,2011-02-16 19:00:00,0.0,0.53,143.0,0.0,0.32653061224489793,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5,0.8260869565217391
0.39390000000000003,10.0,118.0,2011-02-16 20:00:00,0.0,0.43,108.0,0.0,0.36734693877551017,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.8695652173913043
0.34850000000000003,5.0,92.0,2011-02-16 21:00:00,0.0,0.46,87.0,0.0,0.3469387755102041,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.9130434782608695
0.3333,12.0,73.0,2011-02-16 22:00:00,0.0,0.53,61.0,0.0,0.32653061224489793,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5,0.9565217391304348
0.39390000000000003,2.0,33.0,2011-02-16 23:00:00,0.0,0.4,31.0,0.0,0.36734693877551017,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5,1.0
0.3333,1.0,17.0,2011-02-17 00:00:00,0.0,0.53,16.0,0.0,0.32653061224489793,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5333333333333333,0.0
0.3182,0.0,6.0,2011-02-17 01:00:00,0.0,0.53,6.0,0.0,0.32653061224489793,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5333333333333333,0.043478260869565216
0.3182,2.0,6.0,2011-02-17 02:00:00,0.0,0.53,4.0,0.0,0.32653061224489793,0.3333333333333333,0.2631950158692842,1,0.0,0.09090909090909091,0.5333333333333333,0.08695652173913043
0.3333,3.0,4.0,2011-02-17 03:00:00,0.0,0.53,1.0,0.0,0.32653061224489793,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5333333333333333,0.13043478260869565
0.3182,3.0,4.0,2011-02-17 04:00:00,0.0,0.5700000000000001,1.0,0.0,0.3061224489795918,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5333333333333333,0.17391304347826086
0.3333,1.0,12.0,2011-02-17 05:00:00,0.0,0.66,11.0,0.0,0.3061224489795918,0.0,0.10532502644880687,1,0.0,0.09090909090909091,0.5333333333333333,0.21739130434782608
0.303,3.0,47.0,2011-02-17 06:00:00,0.0,0.7000000000000001,44.0,0.0,0.2857142857142857,0.0,0.15786998942047728,1,0.0,0.09090909090909091,0.5333333333333333,0.2608695652173913
0.3333,7.0,126.0,2011-02-17 07:00:00,0.0,0.5700000000000001,119.0,0.0,0.3061224489795918,0.0,0.12284001410603035,1,0.0,0.09090909090909091,0.5333333333333333,0.30434782608695654
0.3333,18.0,285.0,2011-02-17 08:00:00,0.0,0.5700000000000001,267.0,0.0,0.3061224489795918,0.0,0.10532502644880687,1,0.0,0.09090909090909091,0.5333333333333333,0.34782608695652173
0.34850000000000003,16.0,179.0,2011-02-17 09:00:00,0.0,0.5700000000000001,163.0,0.0,0.3469387755102041,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5333333333333333,0.3913043478260869
0.39390000000000003,18.0,88.0,2011-02-17 10:00:00,0.0,0.54,70.0,0.0,0.36734693877551017,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5333333333333333,0.43478260869565216
0.4394,19.0,90.0,2011-02-17 11:00:00,0.0,0.44,71.0,0.0,0.42857142857142855,0.3333333333333333,0.2982249911837311,1,0.0,0.09090909090909091,0.5333333333333333,0.4782608695652174
0.4697,15.0,101.0,2011-02-17 12:00:00,0.0,0.41000000000000003,86.0,0.0,0.4693877551020408,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5333333333333333,0.5217391304347826
0.5152,15.0,123.0,2011-02-17 13:00:00,0.0,0.34,108.0,0.0,0.5306122448979592,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5333333333333333,0.5652173913043478
0.6212,26.0,81.0,2011-02-17 14:00:00,0.0,0.31,55.0,0.0,0.5918367346938775,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5333333333333333,0.6086956521739131
0.6061,15.0,106.0,2011-02-17 15:00:00,0.0,0.28,91.0,0.0,0.5918367346938775,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.5333333333333333,0.6521739130434783
0.5303,29.0,146.0,2011-02-17 16:00:00,0.0,0.35000000000000003,117.0,0.0,0.5510204081632654,0.3333333333333333,0.35088750440813454,1,0.0,0.09090909090909091,0.5333333333333333,0.6956521739130435
0.5455,18.0,274.0,2011-02-17 17:00:00,0.0,0.32,256.0,0.0,0.5714285714285714,0.3333333333333333,0.35088750440813454,1,0.0,0.09090909090909091,0.5333333333333333,0.7391304347826086
0.5152,11.0,222.0,2011-02-17 18:00:00,0.0,0.42,211.0,0.0,0.5306122448979592,0.3333333333333333,0.33337251675091106,1,0.0,0.09090909090909091,0.5333333333333333,0.7826086956521738
0.4697,14.0,175.0,2011-02-17 19:00:00,0.0,0.55,161.0,0.0,0.4693877551020408,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.5333333333333333,0.8260869565217391
0.4697,8.0,139.0,2011-02-17 20:00:00,0.0,0.59,131.0,0.0,0.4693877551020408,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.5333333333333333,0.8695652173913043
0.5,5.0,124.0,2011-02-17 21:00:00,0.0,0.55,119.0,0.0,0.5102040816326531,0.0,0.4562125308569414,1,0.0,0.09090909090909091,0.5333333333333333,0.9130434782608695
0.48479999999999995,8.0,76.0,2011-02-17 22:00:00,0.0,0.59,68.0,0.0,0.4897959183673469,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5333333333333333,0.9565217391304348
0.4545,4.0,44.0,2011-02-17 23:00:00,0.0,0.67,40.0,0.0,0.4489795918367347,0.0,0.35088750440813454,1,0.0,0.09090909090909091,0.5333333333333333,1.0
0.4394,12.0,32.0,2011-02-18 00:00:00,0.0,0.72,20.0,0.0,0.42857142857142855,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5666666666666667,0.0
0.4394,1.0,8.0,2011-02-18 01:00:00,0.0,0.72,7.0,0.0,0.42857142857142855,0.0,0.2631950158692842,1,0.0,0.09090909090909091,0.5666666666666667,0.043478260869565216
0.4394,2.0,7.0,2011-02-18 02:00:00,0.0,0.72,5.0,0.0,0.42857142857142855,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5666666666666667,0.08695652173913043
0.4545,2.0,8.0,2011-02-18 03:00:00,0.0,0.67,6.0,0.0,0.4489795918367347,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.5666666666666667,0.13043478260869565
0.4545,0.0,1.0,2011-02-18 04:00:00,0.0,0.67,1.0,0.0,0.4489795918367347,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.5666666666666667,0.17391304347826086
0.4545,1.0,7.0,2011-02-18 05:00:00,0.0,0.67,6.0,0.0,0.4489795918367347,0.3333333333333333,0.12284001410603035,1,0.0,0.09090909090909091,0.5666666666666667,0.21739130434782608
0.4394,2.0,50.0,2011-02-18 06:00:00,0.0,0.72,48.0,0.0,0.42857142857142855,0.3333333333333333,0.19301751498765726,1,0.0,0.09090909090909091,0.5666666666666667,0.2608695652173913
0.4242,8.0,116.0,2011-02-18 07:00:00,0.0,0.77,108.0,0.0,0.4081632653061224,0.3333333333333333,0.2631950158692842,1,0.0,0.09090909090909091,0.5666666666666667,0.30434782608695654
0.4242,26.0,272.0,2011-02-18 08:00:00,0.0,0.77,246.0,0.0,0.4081632653061224,0.3333333333333333,0.22804749030210417,1,0.0,0.09090909090909091,0.5666666666666667,0.34782608695652173
0.4242,15.0,169.0,2011-02-18 09:00:00,0.0,0.77,154.0,0.0,0.4081632653061224,0.3333333333333333,0.22804749030210417,1,0.0,0.09090909090909091,0.5666666666666667,0.3913043478260869
0.4394,17.0,95.0,2011-02-18 10:00:00,0.0,0.72,78.0,0.0,0.42857142857142855,0.3333333333333333,0.2631950158692842,1,0.0,0.09090909090909091,0.5666666666666667,0.43478260869565216
0.4394,31.0,113.0,2011-02-18 11:00:00,0.0,0.72,82.0,0.0,0.42857142857142855,0.0,0.19301751498765726,1,0.0,0.09090909090909091,0.5666666666666667,0.4782608695652174
0.48479999999999995,59.0,185.0,2011-02-18 12:00:00,0.0,0.59,126.0,0.0,0.4897959183673469,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5666666666666667,0.5217391304347826
0.6212,45.0,176.0,2011-02-18 13:00:00,0.0,0.43,131.0,0.0,0.5918367346938775,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5666666666666667,0.5652173913043478
0.6212,73.0,191.0,2011-02-18 14:00:00,0.0,0.36,118.0,0.0,0.6530612244897959,0.0,0.35088750440813454,1,0.0,0.09090909090909091,0.5666666666666667,0.6086956521739131
0.6212,55.0,172.0,2011-02-18 15:00:00,0.0,0.36,117.0,0.0,0.6530612244897959,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.5666666666666667,0.6521739130434783
0.6212,68.0,232.0,2011-02-18 16:00:00,0.0,0.36,164.0,0.0,0.6530612244897959,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5666666666666667,0.6956521739130435
0.6212,52.0,327.0,2011-02-18 17:00:00,0.0,0.34,275.0,0.0,0.6530612244897959,0.0,0.42106500528976143,1,0.0,0.09090909090909091,0.5666666666666667,0.7391304347826086
0.6212,29.0,224.0,2011-02-18 18:00:00,0.0,0.33,195.0,0.0,0.6326530612244897,0.0,0.3860350299753145,1,0.0,0.09090909090909091,0.5666666666666667,0.7826086956521738
0.6212,16.0,162.0,2011-02-18 19:00:00,0.0,0.29,146.0,0.0,0.6122448979591837,0.0,0.6842600211590456,1,0.0,0.09090909090909091,0.5666666666666667,0.8260869565217391
0.6212,19.0,124.0,2011-02-18 20:00:00,0.0,0.31,105.0,0.0,0.5918367346938775,0.0,0.22804749030210417,1,0.0,0.09090909090909091,0.5666666666666667,0.8695652173913043
0.5455,11.0,72.0,2011-02-18 21:00:00,0.0,0.21,61.0,0.0,0.5714285714285714,0.0,0.5789349947102387,1,0.0,0.09090909090909091,0.5666666666666667,0.9130434782608695
0.5152,19.0,107.0,2011-02-18 22:00:00,0.0,0.1,88.0,0.0,0.5306122448979592,0.0,0.2982249911837311,1,0.0,0.09090909090909091,0.5666666666666667,0.9565217391304348
0.5,16.0,77.0,2011-02-18 23:00:00,0.0,0.08,61.0,0.0,0.5102040816326531,0.0,0.33337251675091106,1,0.0,0.09090909090909091,0.5666666666666667,1.0
0.4697,6.0,29.0,2011-02-19 00:00:00,0.0,0.12,23.0,0.0,0.4693877551020408,0.0,0.5789349947102387,0,0.0,0.09090909090909091,0.6,0.0
0.4545,10.0,31.0,2011-02-19 01:00:00,0.0,0.14,21.0,0.0,0.4489795918367347,0.0,0.49124250617138837,0,0.0,0.09090909090909091,0.6,0.043478260869565216
0.4394,3.0,17.0,2011-02-19 02:00:00,0.0,0.13,14.0,0.0,0.42857142857142855,0.0,0.4562125308569414,0,0.0,0.09090909090909091,0.6,0.08695652173913043
0.4242,0.0,7.0,2011-02-19 03:00:00,0.0,0.14,7.0,0.0,0.4081632653061224,0.0,0.35088750440813454,0,0.0,0.09090909090909091,0.6,0.13043478260869565
0.40909999999999996,0.0,3.0,2011-02-19 04:00:00,0.0,0.15,3.0,0.0,0.38775510204081626,0.0,0.3860350299753145,0,0.0,0.09090909090909091,0.6,0.17391304347826086
0.40909999999999996,0.0,3.0,2011-02-19 05:00:00,0.0,0.15,3.0,0.0,0.38775510204081626,0.0,0.3860350299753145,0,0.0,0.09090909090909091,0.6,0.21739130434782608
0.40909999999999996,3.0,6.0,2011-02-19 06:00:00,0.0,0.17,3.0,0.0,0.38775510204081626,0.0,0.49124250617138837,0,0.0,0.09090909090909091,0.6,0.2608695652173913
0.39390000000000003,6.0,22.0,2011-02-19 07:00:00,0.0,0.17,16.0,0.0,0.36734693877551017,0.0,0.6140825202774186,0,0.0,0.09090909090909091,0.6,0.30434782608695654
0.39390000000000003,9.0,45.0,2011-02-19 08:00:00,0.0,0.17,36.0,0.0,0.36734693877551017,0.0,0.6842600211590456,0,0.0,0.09090909090909091,0.6,0.34782608695652173
0.40909999999999996,18.0,55.0,2011-02-19 09:00:00,0.0,0.16,37.0,0.0,0.38775510204081626,0.0,0.7719525096978959,0,0.0,0.09090909090909091,0.6,0.3913043478260869
0.4242,34.0,106.0,2011-02-19 10:00:00,0.0,0.16,72.0,0.0,0.4081632653061224,0.0,0.6842600211590456,0,0.0,0.09090909090909091,0.6,0.43478260869565216
0.4394,47.0,123.0,2011-02-19 11:00:00,0.0,0.16,76.0,0.0,0.42857142857142855,0.0,0.6842600211590456,0,0.0,0.09090909090909091,0.6,0.4782608695652174
0.4394,38.0,119.0,2011-02-19 12:00:00,0.0,0.18,81.0,0.0,0.42857142857142855,0.0,0.5789349947102387,0,0.0,0.09090909090909091,0.6,0.5217391304347826
0.4394,52.0,155.0,2011-02-19 13:00:00,0.0,0.16,103.0,0.0,0.42857142857142855,0.0,0.7192899964734926,0,0.0,0.09090909090909091,0.6,0.5652173913043478
0.4545,102.0,196.0,2011-02-19 14:00:00,0.0,0.15,94.0,0.0,0.4489795918367347,0.0,0.7719525096978959,0,0.0,0.09090909090909091,0.6,0.6086956521739131
0.4394,84.0,171.0,2011-02-19 15:00:00,0.0,0.16,87.0,0.0,0.42857142857142855,0.0,0.8772775361467028,0,0.0,0.09090909090909091,0.6,0.6521739130434783
0.4394,39.0,120.0,2011-02-19 16:00:00,0.0,0.16,81.0,0.0,0.42857142857142855,0.0,0.7544375220406725,0,0.0,0.09090909090909091,0.6,0.6956521739130435
0.4242,36.0,127.0,2011-02-19 17:00:00,0.0,0.19,91.0,0.0,0.4081632653061224,0.0,0.7192899964734926,0,0.0,0.09090909090909091,0.6,0.7391304347826086
0.3182,21.0,88.0,2011-02-19 18:00:00,0.0,0.25,67.0,0.0,0.3469387755102041,0.0,0.5263900317385684,0,0.0,0.09090909090909091,0.6,0.7826086956521738
0.303,5.0,59.0,2011-02-19 19:00:00,0.0,0.29,54.0,0.0,0.32653061224489793,0.0,0.42106500528976143,0,0.0,0.09090909090909091,0.6,0.8260869565217391
0.2879,9.0,47.0,2011-02-19 20:00:00,0.0,0.28,38.0,0.0,0.3061224489795918,0.0,0.6140825202774186,0,0.0,0.09090909090909091,0.6,0.8695652173913043
0.2727,4.0,33.0,2011-02-19 21:00:00,0.0,0.26,29.0,0.0,0.3061224489795918,0.0,0.6491124955918656,0,0.0,0.09090909090909091,0.6,0.9130434782608695
0.2576,2.0,44.0,2011-02-19 22:00:00,0.0,0.28,42.0,0.0,0.2857142857142857,0.0,0.5789349947102387,0,0.0,0.09090909090909091,0.6,0.9565217391304348
0.24239999999999998,4.0,29.0,2011-02-19 23:00:00,0.0,0.33,25.0,0.0,0.2653061224489796,0.0,0.5263900317385684,0,0.0,0.09090909090909091,0.6,1.0
0.2727,0.0,7.0,2011-03-01 00:00:00,0.0,0.7000000000000001,7.0,0.0,0.2857142857142857,0.0,0.5439050193957918,1,0.0,0.1818181818181818,0.0,0.0
0.2273,0.0,3.0,2011-03-01 01:00:00,0.0,0.7000000000000001,3.0,0.0,0.2448979591836735,0.0,0.42106500528976143,1,0.0,0.1818181818181818,0.0,0.043478260869565216
0.2121,0.0,4.0,2011-03-01 02:00:00,0.0,0.65,4.0,0.0,0.22448979591836735,0.0,0.4562125308569414,1,0.0,0.1818181818181818,0.0,0.08695652173913043
0.2121,0.0,2.0,2011-03-01 03:00:00,0.0,0.6900000000000001,2.0,0.0,0.20408163265306123,0.0,0.33337251675091106,1,0.0,0.1818181818181818,0.0,0.13043478260869565
0.2121,0.0,1.0,2011-03-01 04:00:00,0.0,0.6900000000000001,1.0,0.0,0.20408163265306123,0.0,0.2982249911837311,1,0.0,0.1818181818181818,0.0,0.17391304347826086
0.1818,1.0,2.0,2011-03-01 05:00:00,0.0,0.64,1.0,0.0,0.18367346938775508,0.0,0.33337251675091106,1,0.0,0.1818181818181818,0.0,0.21739130434782608
0.1818,0.0,46.0,2011-03-01 06:00:00,0.0,0.59,46.0,0.0,0.18367346938775508,0.0,0.35088750440813454,1,0.0,0.1818181818181818,0.0,0.2608695652173913
0.1818,2.0,107.0,2011-03-01 07:00:00,0.0,0.59,105.0,0.0,0.18367346938775508,0.0,0.3860350299753145,1,0.0,0.1818181818181818,0.0,0.30434782608695654
0.1818,10.0,214.0,2011-03-01 08:00:00,0.0,0.59,204.0,0.0,0.18367346938775508,0.0,0.4562125308569414,1,0.0,0.1818181818181818,0.0,0.34782608695652173
0.197,8.0,124.0,2011-03-01 09:00:00,0.0,0.55,116.0,0.0,0.20408163265306123,0.0,0.49124250617138837,1,0.0,0.1818181818181818,0.0,0.3913043478260869
0.2121,13.0,68.0,2011-03-01 10:00:00,0.0,0.52,55.0,0.0,0.22448979591836735,0.0,0.33337251675091106,1,0.0,0.1818181818181818,0.0,0.43478260869565216
